Mod:Item:MetaData, Localized Name
tcomplement:scorched_block:4, 裂纹高炉石砖
tcomplement:scorched_block:5, 平滑高炉石砖
tcomplement:scorched_block:6, 錾制高炉石砖
tcomplement:scorched_block:7, 高炉铺路石
tcomplement:scorched_block:8, 高炉雕琢石砖块
tcomplement:scorched_block:9, 三角纹高炉石砖
tcomplement:scorched_block:10, 细纹高炉石砖
tcomplement:scorched_block:11, 高炉瓷砖
tcomplement:scorched_slab:0, 高炉石头台阶
tcomplement:scorched_slab:1, 高炉圆石台阶
tcomplement:scorched_slab:2, 高炉盖板石台阶
tcomplement:scorched_slab:3, 高炉石砖台阶
tcomplement:scorched_slab:4, 裂纹高炉石砖台阶
tcomplement:scorched_slab:5, 平滑高炉石砖台阶
tcomplement:scorched_slab:6, 錾制高炉石砖台阶
tcomplement:scorched_slab:7, 高炉铺路石台阶
tcomplement:scorched_slab2:0, 高炉雕琢石砖台阶
tcomplement:scorched_slab2:1, 三角纹高炉石砖台阶
tcomplement:scorched_slab2:2, 细纹高炉石砖台阶
tcomplement:scorched_slab2:3, 高炉瓷砖台阶
tcomplement:scorched_stairs_stone:0, 高炉石头楼梯
tcomplement:scorched_stairs_cobble:0, 高炉圆石楼梯
tcomplement:scorched_stairs_paver:0, 高炉盖板石楼梯
tcomplement:scorched_stairs_brick:0, 高炉石砖楼梯
tcomplement:scorched_stairs_brick_cracked:0, 裂纹高炉石砖楼梯
tcomplement:scorched_stairs_brick_fancy:0, 平滑高炉石砖楼梯
tcomplement:scorched_stairs_brick_square:0, 錾制高炉石砖楼梯
tcomplement:scorched_stairs_brick_triangle:0, 三角纹高炉石砖楼梯
tcomplement:scorched_stairs_brick_small:0, 细纹高炉石砖楼梯
tcomplement:scorched_stairs_road:0, 高炉铺路石楼梯
tcomplement:scorched_stairs_tile:0, 高炉瓷砖楼梯
tcomplement:scorched_stairs_creeper:0, 高炉雕琢石砖楼梯
tcomplement:porcelain_casting:0, 陶瓷浇铸台
tcomplement:porcelain_casting:1, 陶瓷铸造盆
tcomplement:chisel_head:0, 熔融木 凿子头
tcomplement:chisel_head:0, 黑暗木 凿子头
tcomplement:chisel_head:0, 血木 凿子头
tcomplement:chisel_head:0, 幽魂木 凿子头
tcomplement:chisel_head:0, 磁钢 凿子头
tcomplement:chisel_head:0, 充能合金 凿子头
tcomplement:chisel_head:0, 脉冲合金 凿子头
tcomplement:chisel_head:0, 红石合金 凿子头
tcomplement:chisel_head:0, 导电铁 凿子头
tcomplement:chisel_head:0, 充能铁 凿子头
tcomplement:chisel_head:0, 玄钢 凿子头
tcomplement:chisel_head:0, 魂金 凿子头
tcomplement:chisel_head:0, 末影钢 凿子头
tcomplement:chisel_head:0, 铁合金 凿子头
tcomplement:chisel_head:0, 娜迦鳞片 凿子头
tcomplement:chisel_head:0, 钢叶 凿子头
tcomplement:chisel_head:0, 炽铁 凿子头
tcomplement:chisel_head:0, 骑士金属 凿子头
tcomplement:chisel_head:0, 木 凿子头
tcomplement:chisel_head:0, 圆石 凿子头
tcomplement:chisel_head:0, 燧石 凿子头
tcomplement:chisel_head:0, 仙人掌 凿子头
tcomplement:chisel_head:0, 骨头 凿子头
tcomplement:chisel_head:0, 黑曜石 凿子头
tcomplement:chisel_head:0, 海晶石 凿子头
tcomplement:chisel_head:0, 末地石 凿子头
tcomplement:chisel_head:0, 海绵 凿子头
tcomplement:chisel_head:0, 烈焰木 凿子头
tcomplement:chisel_head:0, 铁 凿子头
tcomplement:chisel_head:0, 生铁 凿子头
tcomplement:chisel_head:0, 骑士史莱姆 凿子头
tcomplement:chisel_head:0, 史莱姆 凿子头
tcomplement:chisel_head:0, 史莱姆 凿子头
tcomplement:chisel_head:0, 熔岩史莱姆 凿子头
tcomplement:chisel_head:0, 地狱岩 凿子头
tcomplement:chisel_head:0, 钴 凿子头
tcomplement:chisel_head:0, 阿迪特 凿子头
tcomplement:chisel_head:0, 玛玉灵 凿子头
tcomplement:chisel_head:0, 铜 凿子头
tcomplement:chisel_head:0, 青铜 凿子头
tcomplement:chisel_head:0, 铅 凿子头
tcomplement:chisel_head:0, 银 凿子头
tcomplement:chisel_head:0, 琥珀金 凿子头
tcomplement:chisel_head:0, 钢 凿子头
tcomplement:chisel_head:0, 防腐木 凿子头
tcomplement:chisel_head:0, 注血 凿子头
tcomplement:chisel_head:0, 注血铁 凿子头
tcomplement:chisel_head:0, 活化水晶碎片 凿子头
tcomplement:chisel_head:0, 灵魂 凿子头
tcomplement:chisel_head:0, 基础精华 凿子头
tcomplement:chisel_head:0, 下级精华 凿子头
tcomplement:chisel_head:0, 初级精华 凿子头
tcomplement:chisel_head:0, 中级精华 凿子头
tcomplement:chisel_head:0, 高级精华 凿子头
tcomplement:chisel_head:0, 终极精华 凿子头
tcomplement:chisel_head:0, Blood Infused Glitch 凿子头
tcomplement:chisel_head:0, 影素 凿子头
tcomplement:chisel_head:0, 魔法木质凿子头
tcomplement:chisel_head:0, 恶魔灌注凿子头
tcomplement:chisel_head:0, 附魔凿子头
tcomplement:chisel_head:0, 恶魔凿子头
tcomplement:chisel_head:0, 焦黑石英 凿子头
tcomplement:chisel_head:0, 红石水晶 凿子头
tcomplement:chisel_head:0, 青金石水晶 凿子头
tcomplement:chisel_head:0, 钻石水晶 凿子头
tcomplement:chisel_head:0, 煤晶 凿子头
tcomplement:chisel_head:0, 绿宝石水晶 凿子头
tcomplement:chisel_head:0, 铁晶 凿子头
tcomplement:chisel_head:0, 阳光化合物 凿子头
tcomplement:chisel_head:0, 陨石 凿子头
tcomplement:chisel_head:0, 赛特斯石英 凿子头
tcomplement:chisel_head:0, 福鲁伊克斯水晶 凿子头
tcomplement:chisel_head:0, 福鲁伊克斯钢 凿子头
tcomplement:chisel_head:0, 海蓝宝石 凿子头
tcomplement:chisel_head:0, 星辉 凿子头
tcomplement:chisel_head:0, 水晶矩阵 凿子头
tcomplement:chisel_head:0, 中子素 凿子头
tcomplement:chisel_head:0, 无尽 凿子头
tcomplement:chisel_head:0, 束缚 凿子头
tcomplement:chisel_head:0, 感知 凿子头
tcomplement:chisel_head:0, 活石 凿子头
tcomplement:chisel_head:0, 活木 凿子头
tcomplement:chisel_head:0, 梦之木 凿子头
tcomplement:chisel_head:0, 魔力钢 凿子头
tcomplement:chisel_head:0, 泰拉钢 凿子头
tcomplement:chisel_head:0, 源质钢 凿子头
tcomplement:chisel_head:0, 龙 凿子头
tcomplement:chisel_head:0, 飞龙 凿子头
tcomplement:chisel_head:0, 神龙 凿子头
tcomplement:chisel_head:0, 混沌 凿子头
tcomplement:chisel_head:0, 莱泽尔 凿子头
tcomplement:chisel_head:0, 艾洛蒂 凿子头
tcomplement:chisel_head:0, 凯罗尼 凿子头
tcomplement:chisel_head:0, 普雷蒂 凿子头
tcomplement:chisel_head:0, 艾恩尼 凿子头
tcomplement:chisel_head:0, 以太 凿子头
tcomplement:chisel_head:0, 蓝丝黛尔石 凿子头
tcomplement:chisel_head:0, 云母 凿子头
tcomplement:chisel_head:0, 磷灰石 凿子头
tcomplement:chisel_head:0, 蕴魔源质 凿子头
tcomplement:chisel_head:0, 肉 凿子头
tcomplement:chisel_head:0, 史莱姆凿子头
tcomplement:chisel_head:0, 粉色金属 凿子头
tcomplement:chisel_head:0, 橡胶 凿子头
tcomplement:chisel_head:0, 高级合金 凿子头
tcomplement:chisel_head:0, 能量金属 凿子头
tcomplement:chisel_head:0, 碳纤维 凿子头
tcomplement:chisel_head:0, 铱 凿子头
tcomplement:chisel_head:0, UU金属 凿子头
tcomplement:chisel_head:0, 锇 凿子头
tcomplement:chisel_head:0, 强化黑曜石 凿子头
tcomplement:chisel_head:0, 强化荧石 凿子头
tcomplement:chisel_head:0, 高密度聚乙烯 凿子头
tcomplement:chisel_head:0, 暗物质 凿子头
tcomplement:chisel_head:0, 红物质 凿子头
tcomplement:chisel_head:0, 红石琥珀金 凿子头
tcomplement:chisel_head:0, 红石水晶 凿子头
tcomplement:chisel_head:0, 极寒末影 凿子头
tcomplement:chisel_head:0, 极寒水晶 凿子头
tcomplement:chisel_head:0, 神秘 凿子头
tcomplement:chisel_head:0, 虚空金属 凿子头
tcomplement:chisel_head:0, 元金 凿子头
tcomplement:chisel_head:0, 锡 凿子头
tcomplement:chisel_head:0, 铝 凿子头
tcomplement:chisel_head:0, 镍 凿子头
tcomplement:chisel_head:0, 铂 凿子头
tcomplement:chisel_head:0, 殷钢 凿子头
tcomplement:chisel_head:0, 康铜 凿子头
tcomplement:chisel_head:0, 信素 凿子头
tcomplement:chisel_head:0, 流明 凿子头
tcomplement:chisel_head:0, 末影 凿子头
tcomplement:chisel_head:0, 雷电 凿子头
tcomplement:chisel_head:0, 天域 凿子头
tcomplement:chisel_head:0, 神秘 凿子头
tcomplement:chisel_head:0, 耐酸铝 凿子头
tcomplement:chisel_head:0, 蓝宝石 凿子头
tcomplement:chisel_head:0, 红宝石 凿子头
tcomplement:chisel_head:0, 橄榄石 凿子头
tcomplement:chisel_head:0, 锇荧黑曜合金 凿子头
tcomplement:chisel_head:0, 铱锇合金 凿子头
tcomplement:chisel_head:0, 钛 凿子头
tcomplement:chisel_head:0, Psi金属 凿子头
tcomplement:chisel_head:0, Psi宝石 凿子头
tcomplement:chisel_head:0, 泰伯利亚 凿子头
tcomplement:chisel_head:0, 极光金属 凿子头
tcomplement:chisel_head:0, 钷 凿子头
tcomplement:chisel_head:0, 杜兰特 凿子头
tcomplement:chisel_head:0, 瓦雷利亚 凿子头
tcomplement:chisel_head:0, 振金 凿子头
tcomplement:chisel_head:0, 地母 凿子头
tcomplement:chisel_head:0, 钯 凿子头
tcomplement:chisel_head:0, 乌鲁 凿子头
tcomplement:chisel_head:0, 零素 凿子头
tcomplement:chisel_head:0, 玄武岩 凿子头
tcomplement:chisel_head:0, 泰伯利安 凿子头
tcomplement:chisel_head:0, 碎金 凿子头
tcomplement:chisel_head:0, 瑟蓝 凿子头
tcomplement:chisel_head:0, 普罗克希 凿子头
tcomplement:chisel_head:0, 漩金 凿子头
tcomplement:chisel_head:0, 焰晶 凿子头
tcomplement:chisel_head:0, 帝金 凿子头
tcomplement:chisel_head:0, 阳光合金 凿子头
tcomplement:chisel_head:0, 虚金 凿子头
tcomplement:chisel_head:0, 铿金 凿子头
tcomplement:chisel_head:0, 烈金 凿子头
tcomplement:chisel_head:0, 辐光合金 凿子头
tcomplement:chisel_head:0, 流光合金 凿子头
tcomplement:chisel_head:0, 地动合金 凿子头
tcomplement:chisel_head:0, 曜金 凿子头
tcomplement:chisel_head:0, 铌 凿子头
tcomplement:chisel_head:0, 原金 凿子头
tcomplement:chisel_head:0, 陨铁 凿子头
tcomplement:chisel_head:0, 黑陨铁 凿子头
tcomplement:chisel_head:0, 风注魔神秘锭 凿子头
tcomplement:chisel_head:0, 火注魔神秘锭 凿子头
tcomplement:chisel_head:0, 水注魔神秘锭 凿子头
tcomplement:chisel_head:0, 地注魔神秘锭 凿子头
tcomplement:chisel_head:0, 秩序注魔神秘锭 凿子头
tcomplement:chisel_head:0, 混沌注魔神秘锭 凿子头
tcomplement:chisel_head:0, 灵宝 凿子头
tcomplement:chisel_head:0, 天根木 凿子头
tcomplement:chisel_head:0, 圣石 凿子头
tcomplement:chisel_head:0, 紫晶石 凿子头
tcomplement:chisel_head:0, 重力晶 凿子头
tcomplement:chisel_head:0, 金琥珀 凿子头
tcomplement:chisel_head:0, 女武神 凿子头
tcomplement:chisel_head:0, 史维特 凿子头
tcomplement:chisel_head:0, 柺杖糖 凿子头
tcomplement:chisel_head:0, 寒风境云 凿子头
tcomplement:chisel_head:0, 天蓝境云 凿子头
tcomplement:chisel_head:0, 金黄境云 凿子头
tcomplement:chisel_head:0, 冰石 凿子头
tcomplement:chisel_head:0, material.skyblock.name 凿子头
tcomplement:chisel_head:0, material.skyblock2.name 凿子头
tcomplement:chisel_head:0, 血青铜 凿子头
tcomplement:chisel_head:0, 蕴魔结晶 凿子头
tcomplement:chisel_head:0, 晶蓝 凿子头
tcomplement:chisel_head:0, 皎月石 凿子头
tcomplement:chisel_head:0, 极光钢 凿子头
tcomplement:chisel_head:0, 谧木 凿子头
tcomplement:chisel_head:0, 极光石 凿子头
tcomplement:chisel_head:0, 绿宝石 凿子头
tcomplement:chisel, 凿子
tinkerskyblock:rations, 配给口粮
tinkertoolcasts:cast_advanced:0, §e进阶锭铸模
tinkertoolcasts:cast_advanced:1, §e进阶粒铸模
tinkertoolcasts:cast_advanced:2, §e进阶宝石铸模
tinkertoolcasts:cast_advanced:3, §e进阶板铸模
tinkertoolcasts:cast_advanced:4, §e进阶齿轮铸模
tinkertoolcasts:cast_reinforced:0, §9强化锭铸模
tinkertoolcasts:cast_reinforced:1, §9强化粒铸模
tinkertoolcasts:cast_reinforced:2, §9强化宝石铸模
tinkertoolcasts:cast_reinforced:3, §9强化板铸模
tinkertoolcasts:cast_reinforced:4, §9强化齿轮铸模
tinkertoolcasts:cast_iridium:0, §b铱金锭铸模
tinkertoolcasts:cast_iridium:1, §b铱金粒铸模
tinkertoolcasts:cast_iridium:2, §b铱金宝石铸模
tinkertoolcasts:cast_iridium:3, §b铱金板铸模
tinkertoolcasts:cast_iridium:4, §b铱金齿轮铸模
tinkertoolcasts:cast_ultimate:0, §c终极锭铸模
tinkertoolcasts:cast_ultimate:1, §c终极粒铸模
tinkertoolcasts:cast_ultimate:2, §c终极宝石铸模
tinkertoolcasts:cast_ultimate:3, §c终极板铸模
tinkertoolcasts:cast_ultimate:4, §c终极齿轮铸模
tinkertoolcasts:cast_creative:0, §d创造锭铸模
tinkertoolcasts:cast_creative:1, §d创造粒铸模
tinkertoolcasts:cast_creative:2, §d创造宝石铸模
tinkertoolcasts:cast_creative:3, §d创造板铸模
tinkertoolcasts:cast_creative:4, §d创造齿轮铸模
tinkertoolcasts:upgrade_advanced:0, §e进阶铸模升级
tinkertoolcasts:upgrade_reinforced:0, §9强化铸模升级
tinkertoolcasts:upgrade_iridium:0, §b铱金铸模升级
tinkertoolcasts:upgrade_ultimate:0, §c终极铸模升级
tinkertoolcasts:debug_lava, §d调试用熔岩桶
tinkertoolcasts:tank_advanced, §e进阶燃料罐
tinkertoolcasts:tank_reinforced, §9强化燃料罐
tinkertoolcasts:tank_iridium, §b铱金燃料罐
tinkertoolcasts:tank_ultimate, §c终极燃料罐
tinkertoolcasts:tank_creative, §d创造燃料罐
torchmaster:frozen_pearl, 寒冻珍珠
torchmaster:mega_torch:0, 巨型火把
torchmaster:mega_torch:1, 熄灭的巨型火把
torchmaster:terrain_lighter, 区域火把放置器
torchmaster:dread_lamp, 恐惧之灯
torchmaster:feral_flare_lantern, 狂野闪耀之灯
uberconduitprobe:uber_conduit_probe_item:0, 超级导管探测器
unstabletools:unstable_ingot, 不稳定金属锭
unstabletools:unstable_shears, 不稳定金属剪刀
unstabletools:unstable_block, 不稳定金属块
unstabletools:unstable_axe, 不稳定金属斧
unstabletools:unstable_spade, 不稳定金属锹
unstabletools:unstable_pickaxe, 不稳定金属镐
unstabletools:unstable_sword, 不稳定金属剑
unstabletools:unstable_hoe, 不稳定金属锄
unstabletools:unstable_helmet, 不稳定金属头盔
unstabletools:unstable_chestplate, 不稳定金属胸甲
unstabletools:unstable_leggings, 不稳定金属护腿
unstabletools:unstable_boots, 不稳定金属靴子
unstabletools:division_sign, 分割徽章
vaultopic:vault_searcher, Vault 搜索器
vaultopic:view_small, V.I.E.W. （Vaultopic 物品栏管理机器人）
vaultopic:view_big, V.I.E.W. X （拓展 Vaultopic 物品栏管理机器人）
vaultopic:vice, V.I.C.E. （Vaultopic 物品合成实体）
waystones:waystone, 指路石
waystones:return_scroll, 回程卷轴
waystones:bound_scroll, 绑定卷轴
waystones:warp_scroll, 传送卷轴
waystones:warp_stone, 传送石
wirelessutils:directional_charger:0, 定向充电器 (等级1)
wirelessutils:directional_charger:1, 定向充电器 (等级2)
wirelessutils:directional_charger:2, 定向充电器 (等级3)
wirelessutils:directional_charger:3, 定向充电器 (等级4)
wirelessutils:directional_charger:4, 定向充电器 (等级5)
wirelessutils:directional_charger:5, 定向充电器 (创造)
wirelessutils:positional_charger:0, 定位充电器 (等级1)
wirelessutils:positional_charger:1, 定位充电器 (等级2)
wirelessutils:positional_charger:2, 定位充电器 (等级3)
wirelessutils:positional_charger:3, 定位充电器 (等级4)
wirelessutils:positional_charger:4, 定位充电器 (等级5)
wirelessutils:positional_charger:5, 定位充电器 (创造)
wirelessutils:directional_condenser:0, 定向凝结器 (等级1)
wirelessutils:directional_condenser:1, 定向凝结器 (等级2)
wirelessutils:directional_condenser:2, 定向凝结器 (等级3)
wirelessutils:directional_condenser:3, 定向凝结器 (等级4)
wirelessutils:directional_condenser:4, 定向凝结器 (等级5)
wirelessutils:directional_condenser:5, 定向凝结器 (创造)
wirelessutils:positional_condenser:0, 定位凝结器 (等级1)
wirelessutils:positional_condenser:1, 定位凝结器 (等级2)
wirelessutils:positional_condenser:2, 定位凝结器 (等级3)
wirelessutils:positional_condenser:3, 定位凝结器 (等级4)
wirelessutils:positional_condenser:4, 定位凝结器 (等级5)
wirelessutils:positional_condenser:5, 定位凝结器 (创造)
wirelessutils:directional_desublimator:0, 定向凝华器 (等级1)
wirelessutils:directional_desublimator:1, 定向凝华器 (等级2)
wirelessutils:directional_desublimator:2, 定向凝华器 (等级3)
wirelessutils:directional_desublimator:3, 定向凝华器 (等级4)
wirelessutils:directional_desublimator:4, 定向凝华器 (等级5)
wirelessutils:directional_desublimator:5, 定向凝华器 (创造)
wirelessutils:positional_desublimator:0, 定位凝华器 (等级1)
wirelessutils:positional_desublimator:1, 定位凝华器 (等级2)
wirelessutils:positional_desublimator:2, 定位凝华器 (等级3)
wirelessutils:positional_desublimator:3, 定位凝华器 (等级4)
wirelessutils:positional_desublimator:4, 定位凝华器 (等级5)
wirelessutils:positional_desublimator:5, 定位凝华器 (创造)
wirelessutils:directional_vaporizer:0, 定向蒸馏器 (等级1)
wirelessutils:directional_vaporizer:1, 定向蒸馏器 (等级2)
wirelessutils:directional_vaporizer:2, 定向蒸馏器 (等级3)
wirelessutils:directional_vaporizer:3, 定向蒸馏器 (等级4)
wirelessutils:directional_vaporizer:4, 定向蒸馏器 (等级5)
wirelessutils:directional_vaporizer:5, 定向蒸馏器 (创造)
wirelessutils:positional_vaporizer:0, 定位蒸馏器 (等级1)
wirelessutils:positional_vaporizer:1, 定位蒸馏器 (等级2)
wirelessutils:positional_vaporizer:2, 定位蒸馏器 (等级3)
wirelessutils:positional_vaporizer:3, 定位蒸馏器 (等级4)
wirelessutils:positional_vaporizer:4, 定位蒸馏器 (等级5)
wirelessutils:positional_vaporizer:5, 定位蒸馏器 (创造)
wirelessutils:angled_slime:0, 倾斜粘液块
wirelessutils:slime_cannon:0, Slime Cannon
wirelessutils:fluxed_pearl:0, 通量珍珠
wirelessutils:fluxed_pearl:1, 稳定通量珍珠
wirelessutils:charged_pearl:0, 充能珍珠
wirelessutils:charged_pearl:1, 稳定充能珍珠
wirelessutils:quenched_pearl:0, 淬火珍珠
wirelessutils:quenched_pearl:1, 稳定淬火珍珠
wirelessutils:scorched_pearl:0, 焦黑珍珠
wirelessutils:scorched_pearl:1, 稳定焦黑珍珠
wirelessutils:stabilized_ender_pearl:0, 稳定末影珍珠
wirelessutils:void_pearl:0, 虚空珍珠
wirelessutils:crystallized_void_pearl:0, 结晶末影珍珠
wirelessutils:encapsulated_item:0, Congealed 通量珍珠
wirelessutils:positional_card, 绝对位置卡
wirelessutils:relative_positional_card, 相对位置卡
wirelessutils:player_positional_card, 玩家位置卡
wirelessutils:area_card:0, 绝对区域位置卡 (等级1)
wirelessutils:area_card:1, 绝对区域位置卡 (等级2)
wirelessutils:relative_area_card:0, 相对绝对区域位置卡 (等级1)
wirelessutils:relative_area_card:1, 相对绝对区域位置卡 (等级2)
wirelessutils:glasses, 工作范围眼镜
wirelessutils:ender_coil, 末影线圈
wirelessutils:machine_panel, 机器面板
wirelessutils:level_upgrade:1, 升级套件 (等级2)
wirelessutils:level_upgrade:2, 升级套件 (等级3)
wirelessutils:level_upgrade:3, 升级套件 (等级4)
wirelessutils:level_upgrade:4, 升级套件 (等级5)
wirelessutils:level_upgrade:5, 升级套件 (创造)
wirelessutils:conversion_upgrade:2, 转换套件 (等级3)
wirelessutils:conversion_upgrade:3, 转换套件 (等级4)
wirelessutils:conversion_upgrade:4, 转换套件 (等级5)
wirelessutils:conversion_upgrade:5, 转换套件 (创造)
wirelessutils:base_augment, 升级基座
wirelessutils:range_augment:0, 升级：有效距离 (等级1)
wirelessutils:range_augment:1, 升级：有效距离 (等级2)
wirelessutils:range_augment:2, 升级：有效距离 (等级3)
wirelessutils:range_augment:3, 升级：有效距离 (等级4)
wirelessutils:range_augment:4, 升级：有效距离 (等级5)
wirelessutils:range_augment:32766, 升级：有效距离 (跨维度)
wirelessutils:inventory_augment, 升级：物品栏交互
wirelessutils:slot_augment:0, 升级：目标数量 (等级1)
wirelessutils:slot_augment:1, 升级：目标数量 (等级2)
wirelessutils:slot_augment:2, 升级：目标数量 (等级3)
wirelessutils:capacity_augment:0, 升级：容量 (等级1)
wirelessutils:capacity_augment:1, 升级：容量 (等级2)
wirelessutils:capacity_augment:2, 升级：容量 (等级3)
wirelessutils:capacity_augment:3, 升级：容量 (等级4)
wirelessutils:capacity_augment:4, 升级：容量 (等级5)
wirelessutils:transfer_augment:0, 升级：传输速度 (等级1)
wirelessutils:transfer_augment:1, 升级：传输速度 (等级2)
wirelessutils:transfer_augment:2, 升级：传输速度 (等级3)
wirelessutils:transfer_augment:3, 升级：传输速度 (等级4)
wirelessutils:transfer_augment:4, 升级：传输速度 (等级5)
wirelessutils:world_augment, 升级：世界交互
wirelessutils:block_augment, 升级：方块交互
wirelessutils:invert_augment, 升级：逆向工作
wirelessutils:crop_augment, 升级：农作物
wirelessutils:chunk_load_augment, 升级：区块加载
wirelessutils:fluid_gen_augment, 升级：辅助凝结器
wirelessutils:sided_transfer_augment, 升级：I/O控制
wirelessutils:dispenser_augment, 升级：发射器
wirelessutils:filter_augment:0, 过滤器升级 (等级1)
wirelessutils:filter_augment:1, 过滤器升级 (等级2)
wirelessutils:filter_augment:2, 过滤器升级 (等级3)
wirelessutils:facing_augment, 远面升级
wirelessutils:base_module, 模块基座
wirelessutils:slaughter_module, 屠宰模块
wirelessutils:teleport_module, 传送模块
wirelessutils:capture_module, 捕获模块
wirelessutils:clone_module, 复制模块
wirelessutils:launch_module, 发射模块
